Word/Phrase	Polarity Score(Normalized)	Polarity Score
واقعيا	0.75	3
واقعية	0.166666667	1
واقي	0.6	2
ابداع	0.291666667	2
ازدهار	1	3
التزام	0.625	2
تسامح	0.25	2
تعايش	0.142857143	1
تعددية	1	3
تقدير	0.206349206	1
تواضع	0.3	2
جمال	0.175	1
ذكاء	0.454545455	2
شجاعة	0.4	2
عطوف	0.75	3
فن	0.274193548	2
كفاءة	0.314285714	2
مساواة	0.333333333	2
معرفة	0.528571429	2
معروف	0.387755102	2
منافسة	0.315789474	2
نجاح	0.391111111	2
امن	0.562992126	2
وانا سعيد	0	1
وانا واثق	0	1
تنسيق	0.384615385	2
باهر	0	1
بطل	0.477822581	2
تحسن	0.583333333	2
تحقيق	0.540816327	2
تشجيع	0.5	2
تطرها	0	1
تقديره	0.666666667	2
تنمية	0.090909091	1
ثابت	0.314814815	2
ثقة	0.379310345	2
جودة	0.309846432	2
حقوقه	0.833333333	3
حماية	0.419354839	2
وحي	0.433862434	2
دعم	0.422222222	2
دقة	0.252173913	2
ودي	0.355408389	2
وردي	0.555555556	2
ورعه	0	1
ورغبة منها	0	1
ورقة رابحة	0	1
وسام	0.25	2
سطيه	0	1
سعة	0.129032258	1
وسيم	0.666666667	2
شامل	0.214285714	1
شفافية	0.357142857	2
شكر	0.116089613	1
صحة	0.360655738	2
صحي	0.347193347	2
صلابة	1	3
صن	0	1
وطني	0.43902439	2
وطنيه	0.375	2
وعود	0.793103448	3
وعيا	0.2	1
غنى	0.326923077	2
فاعلية	0.333333333	2
فضل	0.186269803	1
قدراته	0.235294118	1
قمة	0.231818182	1
كرامة	0.5625	2
كريم	0.11820331	1
ولاعة	0.666666667	2
متانتها	1	3
محبة	0.5	2
مريحة	0.144303797	1
مصلحة	0.421052632	2
مهارة	0.153846154	1
مهم	0.450391645	2
مهب	0.384615385	2
وفاء	0.333333333	2
يتفوق	0.375	2
يتمسك	0.5	2
يحب	0.232673267	1
يحتضن	1	3
يهتم	0.445205479	2
وئام	0	1
يا حياتي	0	1
يا غالي	0	1
يا مشرفنا	0	1
ياحبيبتي	0	1
ياحبيبي	0.8	3
يبارك	0.095238095	1
يبتسم	0.333333333	2
يبتهج	0	1
يبدع	1	3
يبسط	0	1
يبكي من الفرح	0	1
يتجاوز	0.5	2
يتحقق الحلم	0	1
يتحلى	0.125	1
يتفق	0.2	1
يتفوق عليها	0	1
يتقدم	0.5	2
يتقدموا	0	1
يتقن	0.166666667	1
يتمتع	0.160714286	1
يتمتعون	0	1
يتمكن	0.269230769	2
يتمم	1	3
يتوب	1	3
يتوج	0.304347826	2
يتوسع	0.5	2
يثبت	0.512820513	2
يثق	1	3
يثير	0.475	2
يثير الاهتمام والفضول	0	1
يجاملك	0	1
يجتهد	1	3
يجذب	0.291666667	2
يجيز	0	1
يحالف	0.5	2
يحبك	1	3
يحبوك	0	1
يحتذى به	0	1
يحترف	0	1
يحترم	0.882352941	3
يحتفل	0.2	1
يحتفي	0	1
يحث	1	3
يحرز	0	1
يحرسك	0	1
يحرص	0.6	2
يحرصك	0	1
يحسن	0.782608696	3
يحظ	0.214285714	1
يحظى	0.2	1
يحظى بدعم	0	1
يحفز	0	1
يحفظ	0.128205128	1
يحفظك	0.047619048	1
يحقق	0.72972973	2
يحقق الحلم	0	1
يحلو	0.1	1
يحمي	0.310344828	2
يحميني	0	1
يحيا	0.666666667	2
يحيك	1	3
يحيني	0	1
يحيه	1	3
يختارلك	0	1
يخترع	0	1
يخفف	0.625	2
يد واحده	0	1
يدافع	0.923076923	3
يدعم	0.368421053	2
يدعمك	0	1
يدعمني	0	1
يدعمه	0	1
يدعمون	0	1
يديم	0.714285714	2
يذهل	1	3
يربح	1	3
يرتاح	0.133333333	1
يرجى	0.636363636	2
يرحب	0.4	2
يرزقك	1	3
يرضي	0.166666667	1
يريح	0.066666667	1
يريحني	1	3
يزكوا	0	1
يزكي	0	1
يزيد	0.471428571	2
يساعد	0.319444444	2
يساعده	0.555555556	2
يسامح	0	1
يساند	1	3
يستجم	0	1
يستحق	0.28009828	2
يستطع	0.45	2
يستفيد	0.5	2
يستقر	0.4	2
يستمتع	0.0625	1
يسرق	0.384615385	2
يسعد	0.285714286	2
يسعد ايامك	0	1
يسعد ايامكم	0	1
يسعدك	0.5	2
يسعدنا	1	3
يسعدني	1	3
يسلي	0.714285714	2
يسهم	0.8	3
يشد انتباهي	0	1
يشرح البال	0	1
يشرح الصدر	0	1
يشرح القلب	0	1
يشرف	1	3
يشعر بالفخر	0	1
يشكر	0.375	2
يشكرك	0	1
يشيد	0.5	2
يصح	0.333333333	2
يصدق	0.733333333	2
يصلح	0.51	2
يصلح الحال	0	1
يصون	0	1
يضحك	0.914285714	3
يضطلع به	0	1
يطمئن	0	1
يطهر	0	1
يعافيك	0	1
يعتبر جيدا	0	1
يعتز	0	1
يعجبن	0.292397661	2
يعجبني	0.351758794	2
يعزز	0	1
يعشق	0.2	1
يعشقها	1	3
يعطيك العافيه	0	1
يعفو	0	1
يعقل	0.5	2
يعهد	0	1
يغمر	0	1
يغنيك	1	3
يفتن	0	1
يفضل	0.161290323	1
يفلح	0.2	1
يفوز	0.142857143	1
يفوق	0.181818182	1
يفوق الخيال	0	1
يفيد	0.659090909	2
يقبل	0.477272727	2
يقدرك	1	3
يقدركم	0	1
يقض	0.333333333	2
يقوى	0.666666667	2
يكثف	0.166666667	1
يكرم	0.379310345	2
يكرمك	1	3
يكرمني	0	1
يكرمه	0	1
يكسب	0.5	2
يكفل	1	3
يكفي	0.433566434	2
يلتزم	0	1
يلهم	0.488372093	2
يليق	0.47826087	2
يمتع	1	3
يمكن التحقق منها	0	1
يمكن الحصول عليها	0	1
يمكن الوصول إليها	0	1
يمكن كسبها	0	1
يمنح	0.461538462	2
ينتصر	0.857142857	3
ينجح	0.638888889	2
ينجز	0	1
ينصح	0.255813953	2
ينصحون	1	3
ينصر	0.125	1
ينصرك	0.035714286	1
ينصرني	0	1
ينصره	1	3
ينصرهم	0	1
ينصف	1	3
ينعش	1	3
ينعشني	0	1
ينعم	0.090909091	1
ينعمني	0	1
ينقذ	0.75	3
ينقذني	0	1
ينهض	0	1
يهنيني	0	1
يهنئ	0	1
يهنئني	0	1
يهوى	0.375	2
يهيمن	0	1
يوافق	0.8	3
يوصي	0	1
يوفق	0.103448276	1
يوفقك	0.083333333	1
يوم حافل	0	1
يوم للتاريخ	0	1
يومئ	0	1
يؤتمن	0	1
يؤدي	0.571428571	2
يؤكد	0.5	2
يؤمن	0.5	2
يؤنس	0	1
يؤنسني	0	1
يؤيد	0.333333333	2
يؤيدني	1	3
یدل	0	1
انشرح صدره	0	1
اقر ناظر	0	1
نشط	0.5	2
افترار	0	1
بشاشة	1	3
تبسم	0	1
ضحك	0.675496689	2
بسمة	0.176470588	1
بشر	0.369565217	2
تهلل	0	1
زهزقة	0	1
ضحكة	0.529411765	2
طلاقة	0.6	2
قهقهة	0	1
هشاشة	0.333333333	2
ابتداع	0.5	2
احداث	0.364016736	2
اختراع	0.647058824	2
اختلاق	0.5	2
استنبا	1	3
استحداث	0.666666667	2
استنباط	1	3
اكتشاف	0.264705882	2
انشاء	0.307692308	2
ايجاد	0.272727273	2
بدع	0.154761905	1
خلق	0.35971223	2
اغتباط	0	1
انشراح	0	1
بهجة	0.277777778	2
جذل	0	1
حبور	1	3
سعادة	0.348837209	2
سرور	0.285714286	2
غبطة	1	3
فرح	0.387755102	2
فرحة	0.333333333	2
مرح	0.25984252	2
اتقان	0.090909091	1
اجادة	0.6	2
براعة	0.129032258	1
حذاقة	0	1
ابان	0.333333333	2
ابانة	0	1
ايضاح	0.75	3
اباحة	0	1
ابداء	0.333333333	2
اظهار	0.279069767	2
افشاء	0	1
بوح	0.727272727	2
تبيين	1	3
توضيح	0.24137931	1
تبيان	0	1
عرض	0.383808096	2
كشف	0.591836735	2
ادامة	0	1
استبقاء	0	1
اناة	0.435897436	2
تودة	0	1
حصافة	1	3
حلم	0.230088496	1
حكمة	0.425531915	2
رجاحة	0	1
رزانة	1	3
رصانة	0	1
وقار	1	3
ايتلاف	0	1
اتحاد	0.695652174	2
اجتماع	0.296296296	2
اصطلاح	0	1
تالف	0.2	1
تحالف	0.6	2
تضامن	0.666666667	2
تعاقد	0	1
تعاهد	0	1
تلاوم	0	1
توافق	0.594594595	2
تواصل	0.381818182	2
ابداع في	0	1
احسان	0.333333333	2
احكام	0.277777778	2
امتياز	0.323529412	2
بروع	1	3
تبريز	0	1
تجلية	1	3
تضلع	0	1
تفوق	0.142857143	1
اكمال	0.230769231	1
انجاز	0.5	2
اتباع	0.416666667	2
اجراء	0.551724138	2
اختتام	0	1
ارداف	0	1
استكمال	0.545454545	2
استتمام	0	1
اضافة	0.180467091	1
اغلاق	0.804347826	3
اقفال	0.857142857	3
اكتمال	1	3
اطلال	0.142857143	1
بقايا	0.875	3
خراب	0.555555556	2
دمار	0.444444444	2
طول	0.348314607	2
اغراء	0.25	2
اشعال	0.428571429	2
الهاب	0	1
اهاجة	0	1
تاليب	0	1
تثوير	0	1
تحبيب	0	1
تحريض	0.777777778	3
ترغيب	0	1
تزيين	0.25	2
تهييج	0	1
حث	1	3
اقرار	0.666666667	2
بينة	0.466666667	2
برهان	0.105263158	1
تاييد	0.9	3
حجة	0.710526316	2
دليل	0.555555556	2
شاهد	0.403146509	2
قرينة	0	1
اغتناء	0	1
اغناء	0	1
كفاية	0.542857143	2
يسر	0.364864865	2
اباح	0	1
تحليل	0.483870968	2
تفسير	0.742857143	2
اذن	0.259259259	2
احلال	0	1
براءة	0.5	2
تجويز	0	1
تحلة	0	1
ترخيص	0	1
تسويغ	0	1
تصريح	0.888888889	3
جواز	0.692307692	2
رخصة	0	1
سماح	0.727272727	2
شهادة	0.411764706	2
اقامة	0.245614035	1
اتفاق	0.684210526	2
اجتصاص	0	1
ازدحام	0.142857143	1
اكتصاص	0	1
اكتناع	0	1
التحاق	0.4	2
انتساب	0	1
انتضاد	0	1
انضمام	0.583333333	2
تقارب	0.1	1
﻿ايتلاف	0	1
اليف	0.5625	2
ايتلافي	0	1
انساني	0.509090909	2
سهل المعشر	0	1
كثير الاختلاط	0	1
كثير الاختلاط او المخالطة	0	1
محب للعشرة	0	1
مخالط	0	1
اريحية	0.25	2
اسراع	0	1
الحاح	0.75	3
تجاهد	0	1
جهد	0.375	2
جد	0.213759214	1
حيوية	0.133333333	1
خفة	0.375	2
داب	0.416666667	2
مثابرة	1	3
استضافة	1	3
اعتبار	0.458333333	2
اعظام	0	1
اكرام	0	1
تبجيل	0	1
تشريف	1	3
تعظيم	1	3
تفخيم	0	1
تمجيد	0	1
توقير	0	1
ابدع	0.176470588	1
اجل	0.492753623	2
اجدر	0.75	3
اجود	0.06	1
احسن	0.461065574	2
احلى	0.145728643	1
ارقى	0.166666667	1
اسنى	0	1
اعظم	0.11627907	1
افضل	0.17971196	1
اليق	1	3
انسب	0.066666667	1
ابهة	0.37037037	2
اتزان	0.4	2
اجلال	0	1
اكتهاء	0	1
مهابة	0	1
تجمع	0.365853659	2
جمع	0.194117647	1
حشد	0.777777778	3
حفل	0.3046875	2
سمر	0.428571429	2
لهو	0.416666667	2
محفل	0	1
احاطة	0	1
استيعاب	0.2	1
اشتمال	0	1
امتلاك	0.166666667	1
تضمن	0.254901961	2
تضمين	0	1
حيازة	0	1
شمول	0.5	2
ضم	0.333333333	2
استحواذ	0.8	3
اقتناء	0.058823529	1
اكتساب	1	3
تملك	0.142857143	1
جني	0.782051282	3
حصول على	0	1
كسب	0.432432432	2
نيل	0.5	2
ادراك	0.476190476	2
حنو	0.444444444	2
حس	0.8	3
شفقة	0.444444444	2
شعور	0.35483871	2
عاطفة	0.473684211	2
وعي	0.411764706	2
انالة	0	1
انعام	1	3
ارفاد	0	1
اعطاء	0.428571429	2
افضال	0	1
امتنان	1	3
بر	0.117647059	1
حبو	0.363636364	2
من	0.355101848	2
منح	0.510869565	2
منة	0.328244275	2
نعماء	0	1
اجدى	0	1
اجمل	0.063291139	1
امثل	0.19047619	1
انفع	0.1875	1
خير	0.357522124	2
ابدال	0	1
اجازة	0.277777778	2
استبدال	0.526315789	2
استعاضة	1	3
تغيير	0.609589041	2
مبادلة	0	1
اعاشة	1	3
انبعاث	1	3
بعث	0.5	2
نشور	0.75	3
ابتداء	0.157894737	1
ابتكار	0.428571429	2
تخلل	0	1
ثقب	0.625	2
ثقبة	0	1
خرق	0	1
خرم	0.5	2
شق	0.333333333	2
نفاذ	0.75	3
نقب	0.625	2
امانة	0.682926829	2
استقامة	0	1
تفان	0	1
حب	0.366336634	2
صراحة	0.278613473	2
صدق	0.447115385	2
مودة	0.6	2
مصافاة	0	1
وداد	0	1
بلى	0	1
ادبي	0.538461538	2
خلقي	0	1
معنوي	0.142857143	1
مناقبي	0	1
ادخال	0.45	2
ادغام	1	3
توحيد	0.571428571	2
دمج	0.111111111	1
رغبة	0.556818182	2
صريمة	0	1
عزيمة	0.16	1
قصد	0.5	2
مشيية	1	3
نية	0.364539749	2
اتصال	0.600896861	2
اقتران	1	3
التزاق	0	1
التصاق	1	3
امتزاج	0.5	2
انخراط	0.5	2
اندماج	1	3
ترابط	0.375	2
تعلق	0.459016393	2
تعهد	0.6	2
اوج	0.5	2
انافة	0	1
افتخار	0	1
انتبار	0	1
انتصاب	0	1
بذخ بذخ	0	1
بذوخ	0	1
بروج	0.375	2
ظهور	0.38	2
عظمة	1	3
علو	0.574074074	2
فخر	0.2	1
قيام	0.481481481	2
اشرف	0.785714286	3
افخم	0.070175439	1
اكرم	0.28	2
امجد	0	1
انبل	0	1
اهم	0.304972376	2
انتعاش	1	3
انماء	0	1
تطور	0.333333333	2
تقدم	0.199367089	1
تمدن	0	1
حضارة	0.230769231	1
رقي	0.121019108	1
فورة	0.137254902	1
نهضة	0.777777778	3
نمو	0.333333333	2
تبديل	0.48	2
ابتهاج	0	1
تفاول	0.307692308	2
تفايل	1	3
تيمن	0	1
مسرة	0	1
استراحة	0.538461538	2
استرخاء	0.02	1
دعة	0.315789474	2
راحة	0.260869565	2
استجواد	0	1
استدلال	0	1
فهم	0.534375	2
اعادة	0.535087719	2
ارجاع	0.75	3
استرجاع	0.7	2
استرداد	0	1
رد	0.579710145	2
اهبة	0.2	1
تاهب	0	1
تجهز	0.166666667	1
تشمر	0	1
تهيو	0	1
عدة	0.38869863	2
تحقق	0.612903226	2
ثبات	0.411764706	2
ثبوت	0	1
دوام	0.442857143	2
سكينة	0.111111111	1
سكون	0.428571429	2
سكنى	0	1
طمانينة	0	1
استبداد	0.714285714	2
استصغار	0	1
انفراد	0.4	2
غلبة	0.5	2
ادمان	0.172413793	1
بقاء	0.625	2
تتابع	0.333333333	2
ديمومة	0	1
متابعة	0.412698413	2
مواظبة	0	1
احتواء	0.222222222	1
بلوغ	0.833333333	3
حجى	0	1
نضوج	1	3
عجل	0.392857143	2
هيا	0.305555556	2
خرافة	0.024390244	1
خزعبلة	0	1
اجذل	0	1
احبر	0	1
افرح	0	1
سر	0.388888889	2
اهون	0.4	2
تحميد	0	1
تزكية	0	1
تقريظ	0	1
تنويه	0.5	2
ثناء	0.35840708	2
حمد	0.446909667	2
مدح	0.627906977	2
ازواء	0	1
سقي	0	1
اعيان الناس	0	1
اماثلالناس	0	1
نبلاء	1	3
وجهاء	0	1
الحاد	0.378378378	2
تجديف	0	1
جحود	0	1
زندقة	0	1
شرك	0.485596708	2
ضلال	0	1
كفر	0.408163265	2
لحد	0.635036496	2
انفة	0	1
اباء	0.111111111	1
اعتزاز	0	1
رجولة	0.75	3
سداد	0.111111111	1
سماحة	1	3
شهامة	0.2	1
صواب	0.5625	2
عزة	0.333333333	2
كرم	0.310810811	2
مروءة	0	1
تاديب	1	3
تثقيف	1	3
تربية	0.142857143	1
ترقيع	0	1
تصحيح	0.538461538	2
تعديل	0.465517241	2
تعليم	0.427419355	2
تقويم	0.21875	1
تنقيح	1	3
تهذيب	0	1
جبر	0.655172414	2
رتق	1	3
رفء	0	1
رفو	0.727272727	2
اصيل	0.18134715	1
تليد	0	1
تلاد	0	1
قديم	0.33446712	2
موروث	0	1
اصلي	0.427350427	2
اثيل	0.2	1
امساء	0	1
جليل	0.733333333	2
حسيب	0.571428571	2
ذو اصل كريم	0	1
راسخ	0.5	2
رصين	0	1
شريف	0.347368421	2
شهم	0.285714286	2
عشي	0.15	1
عريق	0.162162162	1
عصر	0.238410596	1
الق	0.389063482	2
اشراق	1	3
انارة	0.058823529	1
بريق	0.428571429	2
تنوير	1	3
تالق	0.157894737	1
تضوية	0	1
تلالو	0	1
تلمع	0	1
لمعان	0.6	2
حظوة	0	1
خشوع	1	3
اصالة	0.260869565	2
تباه	0.466666667	2
تبجح	0	1
تفاخر	0.666666667	2
تمدح	0	1
فخار	0.388888889	2
معزة	0	1
ود	1	3
تفضل	0.483870968	2
تنويل	0	1
جود	0.301196341	2
رفد	1	3
سخاء	1	3
عطاء	0.405405405	2
وهب	0.727272727	2
اسمى	0	1
اضخم	1	3
اضل	0.363636364	2
اغوى	0	1
خدع	0.227272727	1
فتن	0.76	3
اخراج	0.407563025	2
اطلاق	0.496969697	2
اعتاق	0	1
تحرير	0.409090909	2
تخلية	0	1
تسريح	0.333333333	2
عتق	0.5	2
اجزل	0	1
احرى	0.583333333	2
اخلق	0.2	1
اربح	0	1
ازكى	0.452830189	2
اقدام	0.461538462	2
اغلب	0.317180617	2
اكثر	0.30033557	2
جل	0.5	2
كل	0.323755264	2
معظم	0.353211009	2
احراز	0	1
ربح	0.46875	2
تكوين	0.307692308	2
ذرء	0	1
ابذل	0	1
اسخى	0	1
اسمع	0.438596491	2
اندى	1	3
ارتباط	0.19047619	1
ذمة	0.5	2
ضمانة	0.6	2
عهد	0.531914894	2
كفالة	0.428571429	2
مسوولية	0.833333333	3
ميثاق	0.8	3
واجب	0.318181818	2
وثيقة	0	1
وعد	0.567656766	2
دار الخلد	0	1
دار النعيم	0	1
فردوس	1	3
شديد الذكاء	0	1
ظريف	0.322580645	2
اطمينان	1	3
تصالح	0.3125	2
حرمة	0.466666667	2
ذمام	0	1
اخلاص	0.222222222	1
ايتمان	0	1
مواثقة	0	1
وديعة	0	1
تميز	0.058214748	1
حذق	0	1
امنية	0.619047619	2
بغية	0.5	2
ترقب	0.375	2
تطلع	0.604477612	2
تمني	0.242424242	1
رجاء	0.557894737	2
مطلب	0.6	2
مبتغى	0	1
مراد	0.35	2
امان	0.25	2
سلام	0.238952537	1
سلامة	0.375	2
سلم	0.406451613	2
صلح	0.591194969	2
اخو ثقة	0	1
بار	0.390776699	2
حارس	0.5	2
حافظ	0.287234043	2
خفير	0	1
رقيب	0.5	2
صادق	0.413793103	2
صادق العهد	0	1
صالح	0.489208633	2
صريح	0.555555556	2
موثوق	1	3
مخلص	0.473684211	2
مراقب	0.357142857	2
حسن معجب	0	1
سيطرة	0.454545455	2
ظفر	0	1
فلاح	0.75	3
فوز	0.515625	2
نصر	0.508928571	2
نشاط	0.310344828	2
ابرام	0	1
اتمام	0.5	2
امضاء	0	1
انتهاء	0.43902439	2
ختم	0.571428571	2
ختام	0.2	1
انام	0.352941176	2
اناس	0.464285714	2
قوم	0.414316703	2
ناس	0.575817641	2
ورى	0.615384615	2
ادمي	0	1
اجتماعي	0.440677966	2
مهذب	0.222222222	1
بشرية	0.5	2
اتساق	0	1
انتظام	0	1
انصباب	0	1
تساوق	0	1
تطابق	0.444444444	2
تفاهم	0.333333333	2
تناسب	0.210031348	1
تناسق	0.368421053	2
سيل	0.393617021	2
استبشار	0	1
اتساع	0	1
انفساخ	0	1
اهل	0.279336735	2
اسرة	0.15942029	1
بطانة	0.8	3
حاشية	0.5	2
خاصة	0.187734668	1
رهط	0	1
شيعة	0	1
عشيرة	0	1
عترة	0	1
اقلاع	0.5	2
زوال	0.333333333	2
انخراق	0	1
انشقاق	1	3
انصداع	0	1
انفغار	0	1
ابتعاد عن	0	1
افتراق	0	1
انقطاع	0.5	2
بت	0.428571429	2
بتر	0.475728155	2
تبدد	0.6	2
تخلص	0.623376623	2
تفرق	0.5	2
تقاطع	0.130434783	1
تهاجر	0	1
توقف	0.514018692	2
فراق	0.333333333	2
نجاة	0.818181818	3
اغر	0.258823529	2
بديع	0.4	2
بهيج	0	1
بهي	0.772727273	3
جميل	0.102536998	1
حسن	0.411697248	2
زاهر	0.5	2
سني	0.511278195	2
فتان	0	1
مليح	0	1
مونق	0	1
ناصع	0	1
ناضر	0	1
اعتناء	0.285714286	2
اكتراث	0.666666667	2
عناية	0.287878788	2
مبالاة	0	1
جسامة	0	1
خطورة	0.666666667	2
فداحة	0	1
فظاعة	0	1
الزام	0.5	2
فرض	0.534883721	2
قوي	0.239631336	1
ابراز	0.230769231	1
اعراب	0	1
جلاء	1	3
تصديق	0.5	2
جديد	0.426923077	2
خلاق	0.476190476	2
طريف	0.5625	2
فريد	0.043010753	1
مبتكر	0.131578947	1
متجدد	0.260869565	2
مميز	0.117690058	1
ممتاز	0.069550749	1
رضى	0.254545455	2
قبول	0.564102564	2
اغراق	0.166666667	1
افراط	1	3
امعان	0	1
بذخ	0.5	2
بعزقة	0	1
تبديد	0	1
تبذير	0	1
تجاوز	0.467741935	2
ترف	0.367816092	2
زيادة	0.515384615	2
شطط	0	1
غلو	0.638297872	2
مبالغة	0.371428571	2
اشادة	0.307692308	2
امتداح	0	1
تشبيب	0	1
تغزل	0	1
غزل	0.833333333	3
مغازلة	0.5	2
نسيب	0	1
ازلي	0.25	2
باق	0.243073048	1
خالد	0.374331551	2
دايم	0.262382865	2
سرمد	0	1
سرمدي	0	1
لا نهاية له	0	1
لا نهايي	0	1
لازب	0	1
لازم	0.447731755	2
اسعد	0.0625	1
سهر	0.29787234	2
سهاد	0	1
سهد	0	1
شقذ	0	1
هجود	0	1
اطرى	1	3
الين	0.495495495	2
مرادف فعل	0	1
اخوة	0.380952381	2
انس	0.502202643	2
اخاء	0	1
رفقة	0.16	1
صداقة	0.222222222	1
صحبة	0.538461538	2
عشرة	0.466666667	2
مخادنة	0	1
مسامرة	0	1
مصاحبة	0.444444444	2
منادمة	0	1
املد	0	1
اجلح	0	1
اسيل	0.588235294	2
اصلع	0	1
اقرع	1	3
امرد	1	3
املط	0	1
صقيل	0	1
مجلو	0	1
مصقول	0.5	2
ممدود	0	1
ناعم	0.265306122	2
الف	0.423220013	2
ترب	0.481481481	2
جليس	0.428571429	2
خدين	0	1
خليل	0.666666667	2
خدن	0.333333333	2
خل	0.285714286	2
رفيق	0.5	2
سمير	0.363636364	2
استفتاح	0	1
استهلال	1	3
بادي	0.34	2
باكورة	0.5	2
بدء	0.352941176	2
بشاير	0	1
بداية	0.324817518	2
ريعان	1	3
مبتدي	0.75	3
احتجاز	0	1
اعتقال	0.75	3
تصفيد	0	1
تقييد	0	1
تكبيل	0	1
حبس	0.307692308	2
حجز	0.441860465	2
سبي	0.562162162	2
سجن	0.488095238	2
قيد	0.222222222	1
باسق	0	1
شامخ	0.454545455	2
شاهق	1	3
عال	0.365103766	2
مرتفع	0.332236842	2
منيف	0	1
باد	0.362068966	2
باذ	0.130434783	1
جاحظ	1	3
ذايع الصيت	0	1
رفيع	0.071428571	1
سابق	0.593073593	2
شهير	0.266666667	2
ظاهر	0.674157303	2
كباء	0	1
متراء	0	1
معلن	0.444444444	2
اريب	0.2	1
حاذق	0	1
حسن الصياغة	0	1
حكيم	0.166666667	1
خبير	0.607142857	2
عالم	0.324050633	2
عارف	0.813084112	3
علامة	0.307692308	2
لبق	0.451612903	2
ماهر	0.333333333	2
ابدا	0.717908082	2
بصورة دايمة	0	1
دايما	0.295379538	2
دوما	0.225806452	1
طوال الحياة	0	1
على الدوام	0	1
مدى الحياة	0	1
بشوش	0.156862745	1
ضاحك	1	3
ضحوك	0.5	2
طلق	0.436507937	2
مبتسم	0.181818182	1
متهلل	0	1
رايع	0.046933667	1
ساطع	0.666666667	2
فاتن	0.1	1
مبهج	1	3
مبهر	0.285714286	2
مشرق	1	3
تجليل	0	1
تنعم	0.111111111	1
ثراء	0.666666667	2
خفض	0.304347826	2
خصب	0	1
رخاء	0.017241379	1
رغد	0	1
رفاهة	0	1
رفاهية	0.090909091	1
رفاه	1	3
اخاذ	1	3
انيق	0.102564103	1
جذاب	0.111111111	1
خلاب	0.035714286	1
ساحر	0.097560976	1
سوي	0.417266187	2
تنزه	0.043478261	1
صدوق	0	1
طهارة	0	1
عصمة	0	1
متصدق	0	1
محسن	0.473684211	2
مفضال	0	1
اعتلاء	0	1
برودة	0.875	3
زمهرير	0	1
صر	1	3
صرد	0	1
صرصر	0	1
صقيع	0	1
صقعة	0	1
قر	0	1
قرس	0	1
قرس وقرس	0	1
خوف	0.379310345	2
دهشة	0.363636364	2
حسنة	0.428571429	2
صدقة	0.571428571	2
عطية	0.666666667	2
غزارة	0	1
فال	0.206873315	1
نماء	0	1
هبة	0.469387755	2
يمن	0.492163009	2
خفاء	0.5625	2
مغادرة	0.722222222	2
اضاءة	0.121212121	1
توقد	0	1
سنا	0.525	2
سطوع	0	1
شعاع	1	3
ضوء	0.21875	1
ضياء	0.4	2
ابتسامة	0.178571429	1
ابتسام	0.37037037	2
حجا	0.636363636	2
عقل	0.39047619	2
فطنة	0	1
لب	1	3
نباهة	0	1
نهى	0.722222222	2
نهبة	0	1
اشوس	0	1
باسل	0.418604651	2
باسل مقدام	0	1
جري	0.438818565	2
جريء	0.4	2
جسور	0.285714286	2
شديد	0.447826087	2
شجاع	0.333333333	2
صارم	0.583333333	2
صعتري	0	1
صمة	0.385964912	2
صنديد	0	1
غطريف	0	1
فاتك	0.333333333	2
فتاك	1	3
باطلا	0.176470588	1
سدى	0	1
عبثا	0.714285714	2
هباء	0	1
هدرا	0	1
اندفاع	1	3
باس	0.41775837	2
بسالة	1	3
جراءة	1	3
جسارة	0	1
حماسة	1	3
رباطة جاش	0	1
شكيمة	0	1
نجدة	0	1
ابد	0.607553366	2
ابدية	1	3
استمرار	0.385714286	2
خلود	0.2	1
خلد	0.111111111	1
سرمدية	0	1
بيان	0.14375	1
ذرابة	0	1
ذلاقة	0	1
فصاحة	0	1
بليغ	0.75	3
فصيح	0	1
متناهيفي الشيء	0	1
احتلام	0	1
انتهاء الى	0	1
رشد	0.625	2
لحاق	0.714285714	2
نضج	0.083333333	1
وصول	0.325842697	2
خطيب	0.45	2
ذرب	0	1
ذلق	0	1
طليق	0	1
فخم	0.08411215	1
فيه	0.295768688	2
لحن	0.8	3
لسن	0.31884058	2
مفوه	0	1
مصقع	0	1
مقول	0.142857143	1
بان	0.453828829	2
عمار	0.149606299	1
مشيد	0	1
معمر	1	3
معمار	0.1	1
سعيد	0.417721519	2
فرحان	0.8	3
مسرور	1	3
مبتهج	0	1
ابطاء	0	1
تطمين	0.25	2
عربون	0	1
تصديق على	0	1
سند	0.437125749	2
عون	0.385650224	2
مدد	0.333333333	2
مساعدة	0.320754717	2
مصادقة على	0	1
موافقة على	0	1
سطوة	0.5	2
سلطة	0.390041494	2
فعالية	0.857142857	3
نفوذ	0.428571429	2
ايجاب	0.333333333	2
تثبيت	0.272727273	2
ترسيخ	0	1
تشديد	0	1
توثيق	0.5	2
ترحيب	0.222222222	1
تعزيز	0.181818182	1
تكريم	0.333333333	2
تاني	0.754342432	3
تمهل	0	1
مشاورة	0	1
عصرنة	0	1
افراج	0.666666667	2
تانق	0	1
تجميل	0.196078431	1
تحسين	0.542372881	2
تحلية	0.153846154	1
تطييب	0	1
تنميق	0	1
زخرفة	1	3
احتراس	0	1
توقي	0.529411765	2
حذر	0.777777778	3
استقرار	0.44	2
تيقن	0	1
علم	0.524822695	2
انفاذ	0	1
انهاء	0.368421053	2
تادية	0.833333333	3
تنفيذ	0.6625	2
اتقاد	0	1
