Word/Phrase	Polarity Score(Normalized)	Polarity Score
مخاطر	0.304347826	-2
مخاطر	0.304347826	-2
مخاطر الاصابة	0	-1
مخاطر الاصابة	0	-1
مخاطر الاصابة بامراض القلب	0	-1
مخالف	0.769230769	-3
مخالفات	0.846153846	-3
مخالفات	0.846153846	-3
مخالفة	0.666666667	-2
مخالفة	0.666666667	-2
مخاوف	0.307692308	-2
مخاوف	0.307692308	-2
مخاوفهم	0	-1
مخب	0.338709677	-2
مخبول	0.75	-3
مختطف	0	-1
مختل	0.232227488	-1
مختل عقليا	0	-1
مختلفة	0.189781022	-1
مخجل	0	-1
مخجله	0	-1
مخدر	0.909090909	-3
مخدرات	0.542857143	-2
مخدرة	0.5	-2
مخرب	0.5625	-2
مخز	0.571428571	-2
مخزي	1	-3
مخزية	1	-3
مخصي	1	-3
مخطيء	0	-1
مخطئ	0	-1
مخفف	0	-1
مخفي	0.733333333	-2
مخل	0.452380952	-2
مخل بالنظام	0	-1
مخلفات	0.333333333	-2
مخله	1	-3
مخلوع	0.476190476	-2
مخمور	0	-1
مخيب للامال	0	-1
مخيبة	1	-3
مخيف	0.285714286	-2
مخيف	0.285714286	-2
مخيفا	0	-1
مخيفة	0.333333333	-2
مخيفة	0.333333333	-2
مداخل المدينة	0	-1
مداره	0	-1
مدافع	0.8	-3
مدافعة	0	-1
مدافن	0	-1
مدان	0.461538462	-2
مدانين	0	-1
مداهمه	0	-1
مدبر	1	-3
مدرب	0.5	-2
مدعاة	1	-3
مدعوة	0.5	-2
مدعى	0	-1
مدعي التهذيب	0	-1
مدقع	0.5	-2
مدلس	0	-1
مدمر	0.2	-1
مدمرة	0.5	-2
مدمن	0.5	-2
مدمني	1	-3
مديونية	0	-1
مذابح	1	-3
مذبحة	1	-3
مذبحة	1	-3
مذبحه	0	-1
مذعن	0	-1
مذعور	0	-1
مذكرات الاستدعاء	0	-1
مذكرة اعتقال	0	-1
مذل	0.5	-2
مذله	0	-1
مذموم	0	-1
مذنب	0.6	-2
مذنبا	1	-3
مذهل	0.03030303	-1
مذهل	0.03030303	-1
مذهول	0	-1
مر مرور الكرام	0	-1
مرارة	0	-1
مراره	0	-1
مرافقيه	0	-1
مراقبة	0.263157895	-2
مراوغ	0	-1
مراوغة	0.5	-2
مراوغه	0	-1
مرائي	0	-1
مربك	0.333333333	-2
مربى	0.6	-2
مرتاب	0	-1
مرتبطة	0.625	-2
مرتبك	0.5	-2
مرتد	0.5	-2
مرتزق	1	-3
مرتزقه	0.333333333	-2
مرتكبيها	1	-3
مرثاة	0	-1
مرجوم	0	-1
مرض	0.445945946	-2
مرض	0.445945946	-2
مرض اجتماعي	0	-1
مرض الزهايمر	0	-1
مرض السكري	0	-1
مرض شلل الاطفال	0	-1
مرض فيروسي	0	-1
مرضى	0.1	-1
مرضى السكري	0	-1
مرضي	0.37037037	-2
مرعب	0.3	-2
مرعب	0.3	-2
مرعبة	0.5	-2
مرعبة	0.5	-2
مرعوب	0.5	-2
مرغ	0.444444444	-2
مرفوض	1	-3
مرمل	0	-1
مرهق	0.333333333	-2
مرهقة	0	-1
مرهوب	0	-1
مروع	0	-1
مروع	0	-1
مروعة	0	-1
مروعة	0	-1
مروق	0	-1
مريب	0.833333333	-3
مريبة	1	-3
مرير	0.666666667	-2
مريرة	1	-3
مريس	0	-1
مريض	0.552238806	-2
مريض	0.552238806	-2
مريض بجنون العظمة	0	-1
مريضا	1	-3
مريع	0.666666667	-2
مزاج	0.290322581	-2
مزاعم	0	-1
مزاعم	0	-1
مزايد	0	-1
مزبله التاريخ	0	-1
مزحوم	0.454545455	-2
مزدحم	0.412698413	-2
مزدر	0	-1
مزراب	0	-1
مزعج	0.653465347	-2
مزعجا	0	-1
مزعجة	0.428571429	-2
مزعجة	0.428571429	-2
مزق	0.652173913	-2
مزقت	0	-1
مزقه	0.666666667	-2
مزمن	0	-1
مزمنة	1	-3
مزور	1	-3
مزورة	1	-3
مزيف	0.875	-3
مزيفة	0.444444444	-2
مس	0.5	-2
مس	0.5	-2
مساءلة	0	-1
مساعديه	0	-1
مسافحة	0	-1
مسالة	0.863636364	-3
مساله	0.5	-2
مسام	0.714285714	-2
مساهمه	0	-1
مساوم	1	-3
مساومه	0	-1
مساوئ	1	-3
مسايل	1	-3
مسبب للخلاف	0	-1
مسبة	0	-1
مسبل	0	-1
مستاء	1	-3
مستبد	1	-3
مستبعد	0	-1
مستتره	0	-1
مستحق اللوم	0	-1
مستحقاتها	0	-1
مستحيل	0.734848485	-2
مستحيل	0.734848485	-2
مستحيلا	0.5	-2
مستحيلا	0.5	-2
مستذل	0	-1
مستسلم	0	-1
مستضعف	0	-1
مستعدة	0.75	-3
مستعرة	0.5	-2
مستعص	0	-1
مستغرق وقتا طويلا	0	-1
مستغفلا	1	-3
مستكين	0	-1
مستمده	0	-1
مستمره	0.5	-2
مستنقع	0.5	-2
مستهجن	0	-1
مستواه انخفض	0	-1
مستوى المعيشة	0	-1
مستويات الكولسترول	0	-1
مسجون	1	-3
مسجونين	1	-3
مسخ	0.818181818	-3
مسخ	0.818181818	-3
مسدس	0.571428571	-2
مسدسا	0.8	-3
مسربة	0	-1
مسرطنة	0	-1
مسرف	0	-1
مسروق	0.916666667	-3
مسعور	0	-1
مسكون بالارواح	0	-1
مسكين	0.75	-3
مسلح	0.541666667	-2
مسلحا	1	-3
مسلحة	0.444444444	-2
مسلحي تنظيم الدولة الاسلامية	0	-1
مسلحين	0.538461538	-2
مسمم	1	-3
مسموم	0.8	-3
مسنن	0	-1
مسيء	1	-3
مسيءه	0	-1
مسيرات	1	-3
مسيرة احتجاجية	0	-1
مسيرة سلمية	0	-1
مسيية	0.5	-2
مسيئة	0	-1
مشاجرة	0	-1
مشاجره	0	-1
مشاحنات	0	-1
مشاحنة	0	-1
مشادات	0	-1
مشادة	1	-3
مشادة كلامية	0	-1
مشاعر متناقضه	0	-1
مشاعل	1	-3
مشاكس	1	-3
مشاكسة	0	-1
مشاكل	0.424581006	-2
مشاكل	0.424581006	-2
مشاكل صحية	0	-1
مشانق	0	-1
مشبوه	0.75	-3
مشبوهة	1	-3
مشتبه بهم	0	-1
مشتبه فيهم	0	-1
مشحون	0.166666667	-1
مشخبط	0	-1
مشدد	0	-1
مشدود	0.545454545	-2
مشردا	0	-1
مشرك	0	-1
مشروعة	0.384615385	-2
مشروعية	1	-3
مشعر منى	0	-1
مشعوذ	0	-1
مشقة	0	-1
مشقه	0	-1
مشقوق	0	-1
مشكل	0.505263158	-2
مشكلات	0.285714286	-2
مشكلات	0.285714286	-2
مشكلات نفسية	0	-1
مشكلة	0.560821485	-2
مشكلة	0.560821485	-2
مشكله	0.481099656	-2
مشكوك	1	-3
مشكوك فيه	0	-1
مشلول	0	-1
مشمئز	0	-1
مشوش	0.6	-2
مشوشا	1	-3
مشوه	0.833333333	-3
مشوهة	1	-3
مشوهة	1	-3
مشؤوم	0	-1
مشين	0.727272727	-2
مشينة	0.5	-2
مص	0	-1
مصاب	0.580645161	-2
مصاب بالدوار	0	-1
مصاب بداء الكلب	0	-1
مصاب بدوار	0	-1
مصاب بفقر الدم	0	-1
مصابا	0	-1
مصابون	0	-1
مصابون	0	-1
مصابين	0.5	-2
مصادرة	0.666666667	-2
مصادرة	0.666666667	-2
مصادرة	0.666666667	-2
مصادرتها	0	-1
مصادمات	0	-1
مصاعب	0.25	-2
مصاعب	0.25	-2
مصداقيه	0.555555556	-2
مصدر مصارف	0	-1
مصرا	1	-3
مصرع	0	-1
مصرع	0	-1
مصطنع	0.444444444	-2
مصفر	0	-1
مصلحة شخصية	0	-1
مصلحه	0.2	-1
مصلحه مصدر	0	-1
مصيبة	0.857142857	-3
مصيري	0	-1
مصيرية	0	-1
مض	0	-1
مض	0	-1
مضاد	0.615384615	-2
مضاعفات	0	-1
مضاعفة	1	-3
مضايا	0	-1
مضايا	0	-1
مضايقات	0	-1
مضايقة	0	-1
مضجر	0.5	-2
مضجوج	0	-1
مضحك	0.777777778	-3
مضحكة	0.692307692	-2
مضر	0.722222222	-2
مضرة	0	-1
مضرة	0	-1
مضطرب	0.375	-2
مضطرب	0.375	-2
مضطرة	1	-3
مضطرة	1	-3
مضلل	0.5	-2
مضللة	0	-1
مضنية	0	-1
مضيق	1	-3
مطاردة	0.5625	-2
مطاعم	0.189542484	-1
مطالبا	0.666666667	-2
مطالبة	0.5	-2
مطالبته	0	-1
مطرد	0	-1
مطروحه	0	-1
مطرود	0	-1
مطرودا	0	-1
مطعون	0	-1
مطلق النار	0	-1
مطلوبه	0.5	-2
مطمع	0	-1
مطول	0.5	-2
مظالم	0	-1
مظاهرات	0.684210526	-2
مظاهرات	0.684210526	-2
مظاهرات احتجاجية	0	-1
مظاهرات حاشدة	0	-1
مظاهرة	0.6	-2
مظاهرة	0.6	-2
مظاهرة حاشدة	0	-1
مظلل	0	-1
مظلم	0.352941176	-2
مظلمه	0.5	-2
مظلوم	0.5	-2
مع الاسف	0	-1
معاد	0.807692308	-3
معاد	0.807692308	-3
معاداة	1	-3
معاداة	1	-3
معاداة السامية	0	-1
معاداة السامية	0	-1
معاداة الغرب	0	-1
معاداتك	0	-1
معاديا	0	-1
معادية للاسلام	0	-1
معادية للسامية	0	-1
معادية للسامية	0	-1
معارضة	0.846153846	-3
معارضة	0.846153846	-3
معارضته	1	-3
معارضه	0	-1
معارضين	0.833333333	-3
معارضيهم	0	-1
معارك	0.25	-2
معاق	0.857142857	-3
معاقبة	0.5	-2
معاقبة	0.5	-2
معاقبتهم	1	-3
معاكس	0.666666667	-2
معاناة	0.435897436	-2
معاناة	0.435897436	-2
معاناتهم	0	-1
معاناه	1	-3
معاناه	1	-3
معتاد	0.459459459	-2
معتد	0.010526316	-1
معتد بنفسه	0	-1
معتذر كبحه	0	-1
معتقل	0.615384615	-2
معتقل	0.615384615	-2
معتقلا	1	-3
معتقلات	1	-3
معتقلة	0	-1
معتقلين	0.666666667	-2
معتقليين	0	-1
معتل	0	-1
معتوه	0.333333333	-2
معد	0.572649573	-2
معدل	0.25	-2
معدل الفايدة	0	-1
معدلات	0.5	-2
معدلات البطالة	0	-1
معدلات التضخم	0	-1
معدلات النمو	0	-1
معدم	1	-3
معدني	0.285714286	-2
معدوم	0.891304348	-3
معدومة	0.823529412	-3
معدومة	0.823529412	-3
معذب	0	-1
معربد	0	-1
معرضة	0	-1
معرفه	0.666666667	-2
معرق	0	-1
معركة	0.62962963	-2
معركه	0.333333333	-2
معزول	0.833333333	-3
معسر	0	-1
معصيه	0	-1
معضل	1	-3
معضلة	0.666666667	-2
معضلة	0.666666667	-2
معضمية الشام	0	-1
معطوب	1	-3
معقد	0.296296296	-2
معقدا	1	-3
معقدة	0.1875	-1
معلومات خاطئة	0	-1
معنية	0.8	-3
معنيه	1	-3
معوج	1	-3
معوز	0	-1
معوق	1	-3
معوقات	0	-1
معوقات	0	-1
معيب	0.714285714	-2
معيبة	0.333333333	-2
مغادرة	0.722222222	-2
مغالط	0	-1
مغالطة	1	-3
مغامرة	0.357142857	-2
مغبر	1	-3
مغتاب	0	-1
مغتصب	0.333333333	-2
مغرر	0	-1
مغرض	0	-1
مغرور	1	-3
مغشوش	0.818181818	-3
مغص	1	-3
مغضب	0	-1
مغفل	0	-1
مغلوب	1	-3
مغلوطة	1	-3
مغمور	0.125	-1
مغيب	0.714285714	-2
مغيظ	0	-1
مفاجىء	0	-1
مفاجيء	1	-3
مفاجية	0.384615385	-2
مفاجئ	0.333333333	-2
مفبركة	1	-3
مفبركة	1	-3
مفتت	1	-3
مفترس	0.5	-2
مفجع	0	-1
مفجوع	0	-1
مفخخات	0	-1
مفخخة	1	-3
مفرط	0.4	-2
مفزع	0.5	-2
مفسد	1	-3
مفسد البهجة	0	-1
مفصلية	0	-1
مفقودة	0.5	-2
مفقودين	0.333333333	-2
مفكك	0.666666667	-2
مفلس	0	-1
مفوضيه	0	-1
مقابر	1	-3
مقابر	1	-3
مقاتل	0.333333333	-2
مقاتلة	0.5	-2
مقاتلي التنظيم	0	-1
مقاتلين	0.285714286	-2
مقاضاة	0	-1
مقاطع	0.541666667	-2
مقاطعة	0.769230769	-3
مقاومة	0.476190476	-2
مقاومه	0	-1
مقب	0.331189711	-2
مقبرة	1	-3
مقبرة	1	-3
مقت	0.516666667	-2
مقت	0.516666667	-2
مقتضب	0	-1
مقتطفات	0	-1
مقتك	0	-1
مقتل	0.56	-2
مقتل	0.56	-2
مقتله	1	-3
مقتلها	0	-1
مقتلها	0	-1
مقرف	1	-3
مقزز	1	-3
مقشر	0	-1
مقصر	0.333333333	-2
مقطر	0	-1
مقطرة	0	-1
مقطع	0.578947368	-2
مقطعا	1	-3
مقطعة	1	-3
مقفر	0	-1
مقلاة	0	-1
مقلب	1	-3
مقلق	0	-1
مقلقة	0	-1
مقلقة	0	-1
مقلي	0.447761194	-2
مقهور	0.4	-2
مقولب	0	-1
مقيت	1	-3
مقيتة	1	-3
مقيد	0	-1
مكافح	0.5	-2
مكافحة	0.6	-2
مكان قذر	0	-1
مكبل اليدين	0	-1
مكبلا	0	-1
مكبلة	1	-3
مكبوح	0	-1
مكترث	1	-3
مكتظ	0.2	-1
مكتئب	0	-1
مكثف	0.125	-1
مكحول	0	-1
مكذوب	0	-1
مكر	0.510638298	-2
مكر	0.510638298	-2
مكروب	0	-1
مكروه	0.111111111	-1
مكسل	1	-3
مكسور	0.972972973	-3
مكشوف	0.454545455	-2
مكلفة	0.4	-2
مكن	0.454314721	-2
ملات	0.281690141	-2
ملاحقات	0	-1
ملاحقة	0.666666667	-2
ملاحقة	0.666666667	-2
ملتف	0	-1
ملتويا	0	-1
ملثم	0	-1
ملحد	1	-3
ملحف	0	-1
ملحوظ	0.195652174	-1
ملخص	0.764705882	-3
ملخص ملحق	0	-1
ملصق	0.272727273	-2
ملطخ	1	-3
ملعون	0.5	-2
ملغز	0	-1
ملغومة	0	-1
ملغومتين	0	-1
ملفات	0.533333333	-2
ملفقة	0	-1
ملك ملخص ملحق	0	-1
ملل	0.409090909	-2
ملليمتر	0	-1
ملوث	1	-3
ملوثة	1	-3
ملىء بالقمامة	0	-1
مليشيات	1	-3
مما ازعج	0	-1
مماحكة	0	-1
ممارسات	0.666666667	-2
ممارسة التمارين الرياضية	0	-1
ممارسه	0	-1
مماطلة	1	-3
مماطله	0	-1
ممانعة	0	-1
ممتعض	0	-1
ممحل	0	-1
ممزق	0.888888889	-3
ممزقة	1	-3
ممسح	0	-1
ممقوت	0	-1
ممكنا	0.5	-2
ممل	0.508474576	-2
مملاق	0	-1
مملق	0	-1
ممله	0.666666667	-2
مملوث	0	-1
ممنهج	1	-3
ممنهج	1	-3
ممنوع	0.535714286	-2
ممنوع	0.535714286	-2
ممول	1	-3
مموه	0	-1
مميت	0.666666667	-2
من الدرجة الثانية	0	-1
من الصعب ارضاءه	0	-1
من تهوره	0	-1
من سيء الي اسوء	0	-1
من طرف واحد	0	-1
من غير المحتمل	0	-1
من غير تكلف	0	-1
منازع	0	-1
مناشدات	0	-1
مناعة الجسم	0	-1
منافسيهم	0	-1
منافق	0.941176471	-3
منافقين	1	-3
مناهض	0.6	-2
مناهض	0.6	-2
مناهضا	0	-1
مناور	0	-1
مناوشات	1	-3
مناوشات	1	-3
مناوي	1	-3
منبوذ	0.666666667	-2
منبوذة	0	-1
منتحر	0	-1
منتشر	0.170212766	-1
منتفخ	0	-1
منتفع	0	-1
منتقم	0	-1
منتن	0	-1
منتهك	0	-1
منحاز	0	-1
منحرف	0.777777778	-3
منحرفين	0	-1
منحط	1	-3
منحل	1	-3
منحوس	0	-1
منخس	0	-1
منددا	0	-1
منددة	0	-1
منددين	0	-1
مندفع	1	-3
منذ فترة طويلة	0	-1
منزعج	1	-3
منسية	0.166666667	-1
منشق	1	-3
منع	0.506666667	-2
منع	0.506666667	-2
منع	0.506666667	-2
منع التجول	0	-1
منعت	0.666666667	-2
منعته	0	-1
منعتهم	0	-1
منعدمة	0.5	-2
منعدمة	0.5	-2
منعديهوش	0	-1
منعوا	0.5	-2
منفذ الهجوم	0	-1
منفذي الهجوم	0	-1
منفذيها	1	-3
منفر	0.583333333	-2
منفرا	1	-3
منفرجة	0	-1
منفصل	0.419354839	-2
منفصم	0	-1
منفعل	0	-1
منفعل	0	-1
منفلت	0	-1
منفوخ	1	-3
منفى	0	-1
منقاد	0	-1
منقوص	1	-3
منك لله 	0	-1
منكر	1	-3
منكسر	0	-1
منكم لله	0	-1
منمق	0.5	-2
منه لله	0	-1
منها لله	0	-1
منهك	0.666666667	-2
منهم لله	0	-1
مهاجم	0.666666667	-2
مهاجمة	0.666666667	-2
مهاجمة	0.666666667	-2
مهاجمتها	0	-1
مهان	0.5	-2
مهانة	1	-3
مهانه	0	-1
مهبب	0	-1
مهتاج	0	-1
مهتمة	0.8	-3
مهددا	0	-1
مهددة للحياة	0	-1
مهدر	0	-1
مهدود	0	-1
مهرج	0.423076923	-2
مهروس	0	-1
مهزار	0	-1
مهزلة	0.933333333	-3
مهلك	1	-3
مهلهل	1	-3
مهمل	0.333333333	-2
مهين	0.5	-2
مهينة	0.5	-2
موءامر	0	-1
مواتيا	0	-1
مواجع	0	-1
مواجهات	0.333333333	-2
مواجهات عنيفة	0	-1
مواجهة	0.470588235	-2
مواجهة	0.470588235	-2
مواجهة حاسمة	0	-1
مواد سامة	0	-1
مواد متفجرة	0	-1
مواضيع	0.473684211	-2
مواطن الخلل	0	-1
موالين	0	-1
موت	0.570048309	-2
موت	0.570048309	-2
موت	0.570048309	-2
موت بغيظك	0	-1
موته	0.533333333	-2
موتوا بغيظكم	0	-1
موثرا	0.466666667	-2
موجات الجفاف	0	-1
موجة التوتر	0	-1
موجة حارة	0	-1
موجة عنف	0	-1
موجع	0	-1
موجعة	1	-3
موحل	0	-1
موذي	0.75	-3
موذية	0.5	-2
موسف	0.714285714	-2
موسوس	0	-1
موصوم	0	-1
موضع	0.5	-2
موضوع	0.71031746	-2
موضوعات	0.5	-2
موقفه	0.454545455	-2
موقوف	0	-1
موقوفين	0	-1
مولع بالقتال	0	-1
مولم	0.615384615	-2
مولما	0	-1
مولمة	0.285714286	-2
مومس	0.666666667	-2
مومسة	0	-1
موه	0.490909091	-2
مويدا	0.5	-2
مؤامر	0	-1
مؤامرات	0	-1
مؤامرة	0	-1
مؤامرت	0	-1
مؤامره	0	-1
مؤثر	0	-1
مؤجل	0	-1
مؤخر	0.4	-2
مؤذ	0.5	-2
مؤذي	0.5	-2
مؤذية	0	-1
مؤسف	1	-3
مؤلم	0	-1
مؤلما	0	-1
مؤلمة	0	-1
مؤنبا	0	-1
مياه الامطار	0	-1
مياه الصرف الصحي	0	-1
ميت	0.684210526	-2
ميل	0.181818182	-1
ميل	0.181818182	-1
ميليشيا	0	-1
ميؤوس	0	-1
ناجم	0	-1
ناجين	0.333333333	-2
نادر	0.357142857	-2
نادرا	0.333333333	-2
نادم	0.333333333	-2
نادم	0.333333333	-2
نادم جدا	0	-1
نازح	1	-3
نازحين	1	-3
ناسفة	0.142857143	-1
نافذ الصبر	0	-1
ناقد	0.71875	-2
ناقص	0.676056338	-2
ناقض	0.68	-2
ناكد	0	-1
ناكر	0	-1
ناكر للجميل	0	-1
نايمين	1	-3
نبات	0.2	-1
نباح	0	-1
نبالغ	0	-1
نبتعد	0	-1
نبح	0.333333333	-2
نبذ	0.363636364	-2
نبذ	0.363636364	-2
نبذهم	0	-1
نبز	0	-1
نبس	0	-1
نبض	0.636363636	-2
نبضت	0	-1
نبعد	0	-1
نبك	0.523809524	-2
نبكي	0.5	-2
نبه	0.384615385	-2
نبيله	0	-1
نتائج عكسية	0	-1
نتجاهل	0	-1
نتجاهل	0	-1
نتحبس	0	-1
نتحول	0	-1
نتخاصم	0	-1
نتخل	0	-1
نتخلى	0.666666667	-2
نتخلى	0.666666667	-2
نتخلى عن	0	-1
نتراجع	0	-1
نترحم	0	-1
نتردد	0	-1
نتردد	0	-1
نتسجن	0	-1
نتسول	0	-1
نتشرد	0	-1
نتطرق	0	-1
نتظاهر	1	-3
نتظلم	0	-1
نتعارض	0	-1
نتعامل مع	0	-1
نتعذب	0	-1
نتعرض	1	-3
نتعقب	0	-1
نتن	0.272727273	-2
نتن	0.272727273	-2
نتنازل	0	-1
نتناقض	0	-1
نتنكر	0	-1
نتهم	0.45	-2
نتهم	0.45	-2
نتوء	1	-3
نتواطا	0	-1
نتوب	0	-1
نتوقف	1	-3
نجادل	0	-1
نجاس	0	-1
نجاسة	1	-3
نجحت	0.235294118	-1
نجد حلا	0	-1
نجس	0.25	-2
نجس	0.25	-2
نجسه	0	-1
نجني	0	-1
نحارب	0	-1
نحاسب	1	-3
نحاكم	0	-1
نحاكمك	0	-1
نحبس	0	-1
نحتاج	0.285714286	-2
نحتاجها	0	-1
نحتج	0	-1
نحترق	0	-1
نحتقر	0	-1
نحذر	1	-3
نحر	0.6	-2
نحر	0.6	-2
نحرق	1	-3
نحرم	1	-3
نحزن	0	-1
نحسد	0	-1
نحطم	0	-1
نحقتر	0	-1
نحقق	0.5	-2
نحققه	0	-1
نحل	0.791666667	-3
نحيد	0	-1
نحيل	0	-1
نخاف	0.333333333	-2
نخاف	0.333333333	-2
نخالف	0	-1
نخجل	0	-1
نخدع	0	-1
نخدع	0	-1
نخذل	0	-1
نخذلكم	0	-1
نخرب	0	-1
نخز ودفع	0	-1
نخزي	1	-3
نخس	0.75	-3
نخسر	0.75	-3
نخشي	0	-1
نخطء	0	-1
نخطيء	0	-1
نخطئ	0	-1
نخيف	0	-1
نداءات	1	-3
ندافع	0	-1
ندافع عن	0	-1
ندب	0.625	-2
ندب	0.625	-2
ندد	1	-3
نددت	0	-1
ندرة	0	-1
ندرة	0	-1
ندرك	1	-3
ندعي	0.666666667	-2
ندم	0.412280702	-2
ندم	0.412280702	-2
ندوب	0.6	-2
ندين	0.727272727	-2
نذبح	0	-1
نذل	0	-1
نذل	0	-1
نذير	0	-1
نر	0.5	-2
نرتجف	0	-1
نرجسية	1	-3
نرحل	0	-1
نرعب	0	-1
نرفز	1	-3
نرفزة شديدة	0	-1
نرفض	1	-3
نرفض	1	-3
نرفضه	0	-1
نركع	0	-1
نريق	0	-1
نزاع	0.666666667	-2
نزاع	0.666666667	-2
نزاع	0.666666667	-2
نزاع مسلح	0	-1
نزاعا	1	-3
نزاعا مسلحا	0	-1
نزاعات	0.5	-2
نزاهة	1	-3
نزايد	0	-1
نزح	0	-1
نزح	0	-1
نزحت	0	-1
نزحوا	0	-1
نزحوا	0	-1
نزع	0.307692308	-2
نزع	0.307692308	-2
نزع اسلحة	0	-1
نزع الاحشاء	0	-1
نزع السلاح	0	-1
نزعة الانتقام	0	-1
نزف	1	-3
نزق	1	-3
نزق	1	-3
نزلزل	0	-1
نزوة	0.5	-2
نزوي	1	-3
نزيف	0.666666667	-2
نزيف الدم	0	-1
نزيه	0.714285714	-2
نسب البطالة	0	-1
نسبة الامية	0	-1
نسبة البطالة	0	-1
نسبة التضخم	0	-1
نسبة الفقر	0	-1
نسبة النمو	0	-1
نسبة الوفيات	0	-1
نستبعد	0	-1
نستجعل	0	-1
نستخف	0	-1
نستدرج	0	-1
نستسلم	0	-1
نستغل	1	-3
نستغل	1	-3
نستغني	0	-1
نستغيث	0	-1
نستفيد	1	-3
نستنجد	0	-1
نستنزف	0	-1
نستنكر	1	-3
نستهزء	0	-1
نسجن	0	-1
نسخر	0	-1
نسرق	1	-3
نسف	0.380952381	-2
نسفك	0	-1
نسقط	0	-1
نسكت	1	-3
نسي	0.231292517	-1
نسيء	0	-1
نسيان	0.185185185	-1
نسيئ	0	-1
نشاطاتها النووية	0	-1
نشبت	0	-1
نشتبه	0	-1
نشتت	0	-1
نشجب	0	-1
نشد	0.333333333	-2
نشد	0.333333333	-2
نشرهم	0	-1
نشطت	0	-1
نشل	0	-1
نشل	0	-1
نشوء	0	-1
نشوب	1	-3
نشوب	1	-3
نشوب حريق	0	-1
نشوب حريق	0	-1
نشيع	0	-1
نصب	0.640625	-2
نصب	0.640625	-2
نصب تذكاري	0	-1
نصتدم	0	-1
نصرخ	1	-3
نصمت	0	-1
نصيح	0.506912442	-2
نضر	0.5	-2
نضرب	1	-3
نضطر	1	-3
نضطر	1	-3
نضعف	0	-1
نضيع	0.666666667	-2
نطعن	0	-1
نطغي	0	-1
نطهر	0	-1
نطور	1	-3
نظرة ساخرة	0	-1
نظريات الموامرة	0	-1
نظريه المؤامره	0	-1
نظلم	0.333333333	-2
نظن	0	-1
نظير	0.222222222	-1
نعاج	1	
نعارض	0	-1
نعارض	0	-1
نعاقب	0	-1
نعاقبه	0	-1
نعترض	0	-1
نعتقل	0	-1
نعدم	0.75	-3
نعذب	0	-1
نعر	0.555555556	-2
نعزل	0.5	-2
نعصي	0	-1
نعود	0.142857143	-1
نغتصب	0	-1
نغرق	0	-1
نغش	0	-1
نغص	0	-1
نغضب	0	-1
نغفل	1	-3
نغيب	0	-1
نفاد	0	-1
نفاذ صبر	0	-1
نفاق	0.774193548	-3
نفاقك	0	-1
نفايات	0.333333333	-2
نفتت	0	-1
نفتر	1	
نفتن	0	-1
نفح	0	-1
نفح	0	-1
نفد	0.333333333	-2
نفذت	0.444444444	-2
نفذته	1	-3
نفذتها	1	-3
نفذه	0.555555556	-2
نفر	0.482758621	-2
نفر	0.482758621	-2
نفرط	1	-3
نفسد	0	-1
نفسية	0.280487805	-2
نفشل	0	-1
نفضح	0	-1
نفطة	0	-1
نفعل	0.714285714	-2
نفعل ذلك	0	-1
نفقد	0	-1
نفور	0	-1
نفوق	1	-3
نفى	0	-1
نفى من غير محاكمة	0	-1
نفي	0.588235294	-2
نقاتل	0	-1
نقاضي	0	-1
نقاط التفتيش	0	-1
نقاط الضعف	0	-1
نقاط الضعف	0	-1
نقاطه	0	-1
نقاوم	1	-3
نقاوم	1	-3
نقب	0.625	-2
نقب	0.625	-2
نقبض	0	-1
نقتحم	0	-1
نقتص	0	-1
نقتل	0	-1
نقتلك	0	-1
نقدم	0.333333333	-2
نقص	0.333333333	-2
نقص	0.333333333	-2
نقص	0.333333333	-2
نقص	0.333333333	-2
نقص المناعة	0	-1
نقص حاد	0	-1
نقصا	0.75	-3
نقض	0.090909091	-1
نقض	0.090909091	-1
نقضي	0	-1
نقطة الصفر	0	-1
نقلل	0	-1
نقم	1	-3
نقم	1	-3
نقوم بذلك	0	-1
نقيض	0.5	-2
نقيل	0	-1
نقيم	0	-1
نكافح	0	-1
نكايه	0	-1
نكتة	1	-3
نكتم	0	-1
نكث	0.5	-2
نكث	0.5	-2
نكد	0.833333333	-3
نكد	0.833333333	-3
نكدس	0	-1
نكذب	0	-1
نكر	0.590909091	-2
نكر	0.590909091	-2
نكران	0	-1
نكران الجميل	0	-1
نكس	0.52173913	-2
نكس	0.52173913	-2
نكسب	0	-1
نكسة	0	-1
نكسه	1	-3
نكشف	0.5	-2
نكص	0	-1
نكفر	0	-1
نكل	0.5	-2
نكى	0	-1
نلتفت	0	-1
نلجا	1	-3
نلجا	1	-3
نلعب	0.2	-1
نلعن	0	-1
نلعنك	0	-1
نلقن	0	-1
نلم	0.8	
نلوم	0	-1
نماطل	0	-1
نمانع	0	-1
نمت	0.714285714	-2
نمق	0.5	-2
نملا	0	-1
نمنع	0	-1
نمهل	0	-1
نميمة	1	-3
نميمه	0	-1
ننافق	0	-1
ننبح	0	-1
ننتحر	0	-1
ننتحل	0	-1
ننتصر	0	-1
ننتقد	1	-3
ننتقم	0	-1
ننحني	0	-1
نندم	0	-1
ننزع	0	-1
ننزف	0	-1
ننسحب	0	-1
ننظر	0	-1
ننفذ	0	-1
ننكر	0.6	-2
ننكر	0.6	-2
ننكرها	0	-1
ننهزم	0	-1
ننوي	0	-1
نهاجم	0	-1
نهان	0	-1
